participant_id,charity_id,cluster_id,personalization_type,counterfactual_code,content_source,post_id,post_text,rating,donation_amount,persuasiveness_1,persuasiveness_2,persuasiveness_3,familiar,age,gender,ideology,religiosity
60fd6618f9a377f54dcdf318,"Dana-Farber Cancer Institute",MMRN,personalized,YFLR,Human,44,"Dana-Farber Cancer Institute is a GREAT cancer treatment and research center with GREAT doctors! These are the people driving change in our country, so why not donate?!",Like,0.1,3,4,4,0,38,Male,4,3
60fd6618f9a377f54dcdf318,"National Pediatric Cancer Foundation",MMRN,generic,YFLR,LLM,596,"Every child deserves a healthy future. Your generosity brings hope, funds research, and helps kids beat cancer. Together, we can change lives. Donate now to National Pediatric Cancer Foundation and be the reason a child smiles again! 🎗️ #FightCancer #DonateNow",Like,0,4,3,3,0,38,Male,4,3
60fd6618f9a377f54dcdf318,"The Leukemia & Lymphoma Society",MMRN,counterfactual,YFLR,Human,131,"Blood can be seen as the ultimate symbol of sacrifice and redemption (Leviticus 17.11: ""The life of a living body is in its blood.""). Patients diagnosed with blood cancer need your help to survive. Donate today to the Leukemia & Lymphoma Society and help a soul.",Like,0,4,3,4,0,38,Male,4,3
66919e2f0a86d780d3c3e591,"National Pediatric Cancer Foundation",OMLR,counterfactual,YFRN,Human,99,"Childhood cancer targets the most vulnerable of our loved once. The incidence rates are rising and could even pose a threat to your future children. Help us combat childhood cancer with our rigorous research and treatment development to protect your future family. ",Like,0,4,4,4,-1,65,Male,3,4
66919e2f0a86d780d3c3e591,"The Lustgarten Foundation for Pancreatic Cancer Research",OMLR,personalized,YFRN,LLM,503,"As men of faith guided by compassion and justice, let's unite to fight pancreatic cancer. Your generosity today fuels urgent research, offering hope and healing to many families. Join me—every gift saves lives. Donate now: [link] #HopeInAction",Like,0,3,3,3,-1,65,Male,3,4
66919e2f0a86d780d3c3e591,"The Leukemia & Lymphoma Society",OMLR,counterfactual,YFRN,LLM,578,"Bravery isn't just standing strong—it’s taking action that changes lives. Join fierce women fighting blood cancers by donating to The Leukemia & Lymphoma Society. Together, we empower hope and strength. Donate now ❤️ #FightCancer #StrongWomen #MakeADifference",Like,0.1,5,5,5,1,65,Male,3,4
66919e2f0a86d780d3c3e591,"Dana-Farber Cancer Institute",OMLR,generic,YFRN,Human,292,"By donating today to Dana-Farber Cancer Institute, you support the fight against cancer. A small sum can make a huge differences in the lives of those diagnosed with cancer. ",Like,0,3,3,3,1,65,Male,3,4
66919e2f0a86d780d3c3e591,"Pancreatic Cancer Action Network",OMLR,generic,YFRN,LLM,594,"Every donation brings hope closer for patients fighting pancreatic cancer. Join us today—your support powers vital research and offers comfort to families who need it most. Together, we can change lives. Donate now to @PanCAN! 💜 #EndPancreaticCancer",Like,0,5,5,5,0,65,Male,3,4
66919e2f0a86d780d3c3e591,"Cancer Research Institute",OMLR,personalized,YFRN,Human,5,"Our community needs you. Think of all the suffering cancer victims in our society who have no shelter and no one to help. We can give back to the people needing it most by developing effective treatments. Donate to a good cause!",Like,0,6,6,6,1,65,Male,3,4
664439645a9a29be43d5bf5a,"The Leukemia & Lymphoma Society",MMLN,personalized,OFRR,Human,208,"Blood cancer knows no colour or gender. What would you do if someone in your family got diagnosed with leukaemia? You will step out and lend your hand. We are here, to give that support to the people who need it most. Donate now to reduce the pain and agony in our nation. ",Like,0,4,5,5,-1,42,Male,2,1
664439645a9a29be43d5bf5a,"Dana-Farber Cancer Institute",MMLN,counterfactual,OFRR,LLM,354,"Every life is sacred—a precious gift from God. Join us in supporting Dana-Farber Cancer Institute’s mission of hope, healing, and faith-driven care. Your generosity can make miracles happen. Donate now and help save lives: [link] #FaithInAction",Dislike,0,6,6,6,0,42,Male,2,1
664439645a9a29be43d5bf5a,"The Lustgarten Foundation for Pancreatic Cancer Research",MMLN,counterfactual,OFRR,Human,112,"We all have friends or family members that suffered from cancer. Only together we can beat this disease. Support us with your donation.",Neutral,0,6,6,6,0,42,Male,2,1
664439645a9a29be43d5bf5a,"Cancer Research Institute",MMLN,generic,OFRR,LLM,589,"Together, we can turn hope into cures. Your donation to @CancerResearch fuels groundbreaking research and gives families precious time and hope. Be the difference—donate now and power lifesaving discoveries! #CancerResearch #DonateToday 
➡️ [link]",Like,0,5,5,5,1,42,Male,2,1
664439645a9a29be43d5bf5a,"National Pediatric Cancer Foundation",MMLN,personalized,OFRR,LLM,500,"Every child deserves a fighting chance, free from financial hardship. Supporting pediatric cancer research means investing in compassion, science, and hope—not profits. Join us in standing up for kids who need us most. Donate now: [link] #EndChildCancer",Like,0,4,4,4,1,42,Male,2,1
664439645a9a29be43d5bf5a,"Pancreatic Cancer Action Network",MMLN,generic,OFRR,Human,294,"Please donate to the Pancreatic Cancer Action Network! Pancreatic Cancer is attacking humans!  Pancreatic Cancer Action Network can help us protect people away from Pancreatic cancer!  Every donation can help us! ❤❤",Neutral,0.1,6,6,6,-1,42,Male,2,1
66db57436e245785bb79ad61,"Cancer Research Institute",OFLN,personalized,YMRR,Human,10,"Cancer research can save lives. Lives of our members in society that need it most. We urge your compassion, your sense of morality, and your openness to change. Help our search for cancer treatments and donate now!",Neutral,0,2,3,2,0,56,Female,1,2
66db57436e245785bb79ad61,"National Pediatric Cancer Foundation",OFLN,counterfactual,YMRR,Human,205,"National Pediatric Cancer Foundation always tries to bring new insights to this newly-explored research area. As a man, I have always felt the urge to support this. And if you feel the same, let us together help these kids by donating.",Dislike,0.1,4,4,4,1,56,Female,1,2
66db57436e245785bb79ad61,"The Lustgarten Foundation for Pancreatic Cancer Research",OFLN,generic,YMRR,Human,297,"We at the Lustgarden Foundation for Pancreatic Cancer Research have one mission: transform pancreatic cancer into a curable disease. Driving bold innovative research, our research is paramount. Support our initiative with a small donation and help make a big difference.",Neutral,0,3,3,2,0,56,Female,1,2
66db57436e245785bb79ad61,"Pancreatic Cancer Action Network",OFLN,generic,YMRR,LLM,593,"Every life touched by pancreatic cancer deserves hope and support. Your donation helps fund critical research and provide vital patient resources through @PanCAN. Together, we can create a world without pancreatic cancer. Donate now: [link] #EndPancreaticCancer",Neutral,0,3,3,3,0,56,Female,1,2
66db57436e245785bb79ad61,"Dana-Farber Cancer Institute",OFLN,personalized,YMRR,LLM,407,"Cancer touches us all, yet hope thrives where compassion leads. Support Dana-Farber Cancer Institute in its groundbreaking research and patient care. Your donation today creates a fearless future for generations ahead. Donate now: [Link] #EndCancer #CareWithCourage",Neutral,0,3,4,4,1,56,Female,1,2
66db57436e245785bb79ad61,"The Leukemia & Lymphoma Society",OFLN,counterfactual,YMRR,LLM,515,"Be a warrior in the fight against blood cancer! Join us in defending faith, family, & freedom by supporting The Leukemia & Lymphoma Society. Your donation gives hope and strength to those battling for their lives. Donate now: [link] #FaithInAction #BeatCancer",Neutral,0,3,3,3,1,56,Female,1,2
612c365b952c2a5244a9bee6,"Pancreatic Cancer Action Network",YFLR,generic,OMRN,LLM,594,"Every donation brings hope closer for patients fighting pancreatic cancer. Join us today—your support powers vital research and offers comfort to families who need it most. Together, we can change lives. Donate now to @PanCAN! 💜 #EndPancreaticCancer",Like,0.01,1,1,3,0,30,Female,1,4
612c365b952c2a5244a9bee6,"The Leukemia & Lymphoma Society",YFLR,counterfactual,OMRN,LLM,309,"Cancer doesn't discriminate—and neither should our compassion. Join the fight against leukemia & lymphoma by donating to The Leukemia & Lymphoma Society. Protect freedoms that matter—the freedom to live. Donate now: [link] #BeatCancer",Like,0.02,5,3,6,-1,30,Female,1,4
612c365b952c2a5244a9bee6,"National Pediatric Cancer Foundation",YFLR,counterfactual,OMRN,Human,89,"Your grandchildren are at risk of pediatric cancer! Incidence rates have risen in the last decades and pose a tengile threat. Protect your family by empowering us to make life more livable and combat these diseases. Any support matters!",Like,0.02,2,2,3,0,30,Female,1,4
612c365b952c2a5244a9bee6,"Cancer Research Institute",YFLR,generic,OMRN,Human,290,"Cancer is on the rise, affecting hundreds of thousands of people each year. The Cancer Research Institute is dedicated to advancing treatment and finding cures, so that we can eliminate this disease once and for all. You can make a difference today - donate now.",Like,0.02,1,1,5,-1,30,Female,1,4
612c365b952c2a5244a9bee6,"The Lustgarten Foundation for Pancreatic Cancer Research",YFLR,personalized,OMRN,Human,95,"Pancreatic cancer has developed to be a huge problem across the globe, posing not just a threat to personal health but to societies as a whole. Amongst others, it puts fertility at stake. God bless that you will be spared of this realtiy, however, help victims by supporting.",Like,0.01,2,2,3,0,30,Female,1,4
612c365b952c2a5244a9bee6,"Dana-Farber Cancer Institute",YFLR,personalized,OMRN,LLM,513,"Faith calls us to compassion & justice. Let’s fight cancer & bring hope together. Your donation to Dana-Farber Cancer Institute fuels groundbreaking care & research—uplifting lives and spreading love.💖🌎 Donate now & make a difference: [link] #DanaFarber",Like,0.02,5,4,6,1,30,Female,1,4
6455884a3cad8cc5fcd612ff,"Cancer Research Institute",OFLN,personalized,YMRR,Human,37,"Cancer is on the rise, affecting hundreds of thousands of people each year. The Cancer Research Institute is dedicated to advancing treatment, and making it accessible to the underprivileged. You can make a difference for these people today - donate now.",Neutral,0.02,1,4,4,0,57,Female,3,1
6455884a3cad8cc5fcd612ff,"The Lustgarten Foundation for Pancreatic Cancer Research",OFLN,personalized,YMRR,LLM,543,"Pancreatic cancer has touched too many of our lives. Let's protect those we cherish by supporting groundbreaking research. Your donation to @LFPancreaticCan fuels science, hope & healing for future generations. Donate now: [link] #EndCancer",Neutral,0.02,1,3,3,0,57,Female,3,1
6455884a3cad8cc5fcd612ff,"Pancreatic Cancer Action Network",OFLN,counterfactual,YMRR,LLM,380,"Be a warrior against pancreatic cancer. Faith calls us to act boldly, protect families, and defend life. Support @PanCAN today—your donation helps protect futures and saves lives. Let's fight this battle together. Donate now: [link] #FaithInAction #DefeatCancer",Neutral,0.02,1,1,1,0,57,Female,3,1
6455884a3cad8cc5fcd612ff,"National Pediatric Cancer Foundation",OFLN,generic,YMRR,Human,296,"At the National Pediatric Cancer foundation we aim to end childhood cancer. Millions of children and their families to continue to suffer from this disease. Please consider donating today. ",Neutral,0.02,2,2,2,0,57,Female,3,1
6455884a3cad8cc5fcd612ff,"Dana-Farber Cancer Institute",OFLN,generic,YMRR,LLM,592,"Cancer impacts us all—families, friends, neighbors. Dana-Farber Cancer Institute brings hope through groundbreaking research & compassionate care. Your support helps save lives. Join us in making a difference—donate today! 🎗️❤️ #DanaFarber #HopeForCancer

Donate now: [link]",Neutral,0.02,3,4,4,0,57,Female,3,1
6455884a3cad8cc5fcd612ff,"The Leukemia & Lymphoma Society",OFLN,counterfactual,YMRR,Human,215,"The Leukemia and Lymphoma Society has strived for better prevention program and investigation of one's biological background to find the appropriate aetiology. Such a novel approach to cancer can shed light on cancer study. Join us today to help donate!",Neutral,0,2,3,3,0,57,Female,3,1
5c670a430d80fd00014264f9,"The Lustgarten Foundation for Pancreatic Cancer Research",MMLN,personalized,OFRR,LLM,514,"Cancer doesn't discriminate—but neither does hope. Your donation to @LFPancreatic helps fund critical pancreatic cancer research, empowering science to protect the lives we cherish. Join the fight—donate today: [link] #HopeThroughResearch #EndCancer",Neutral,0,4,4,5,0,40,Male,3,1
5c670a430d80fd00014264f9,"National Pediatric Cancer Foundation",MMLN,generic,OFRR,LLM,595,"Every child deserves a healthy tomorrow, free from cancer. Your support can fuel lifesaving research and give hope to families everywhere. Join the fight today—donate now to the National Pediatric Cancer Foundation. #EndChildhoodCancer 🎗️ [link]",Neutral,0,3,3,3,0,40,Male,3,1
5c670a430d80fd00014264f9,"Dana-Farber Cancer Institute",MMLN,counterfactual,OFRR,Human,91,"Millions of people continue to suffer from cancer every year. With our aging popultion, tet's take a stand together and fight this disease. At the Dana-Farber Cancer Institute we help those in need. Please donate today. ",Dislike,0,3,3,2,0,40,Male,3,1
5c670a430d80fd00014264f9,"Cancer Research Institute",MMLN,generic,OFRR,Human,289,"We're trying to raise money for the Cancer Research Institute, please donate if you can!",Dislike,0,4,4,4,1,40,Male,3,1
5c670a430d80fd00014264f9,"Pancreatic Cancer Action Network",MMLN,counterfactual,OFRR,LLM,383,"We know faith and family mean everything. Pancreatic cancer threatens loved ones we hold dear. Take action today—donate to Pancreatic Cancer Action Network, bringing hope and healing to those battling this disease. #FaithHopeCure 🙏💜 Donate now: [link]",Neutral,0,5,4,6,0,40,Male,3,1
5c670a430d80fd00014264f9,"The Leukemia & Lymphoma Society",MMLN,personalized,OFRR,Human,225,"At The Leukemia & Lymphoma Society we aim to fund groundbreaking research to end blood cancers once and for all. Millions continue to suffer globally every year. Let's work on this together. Please consider donating today. ",Neutral,0,4,4,4,0,40,Male,3,1
5d8a1d20d1afcb0019d7390b,"Cancer Research Institute",OMRR,generic,YFLN,Human,289,"We're trying to raise money for the Cancer Research Institute, please donate if you can!",Neutral,0.01,4,3,3,1,74,Male,6,6
5d8a1d20d1afcb0019d7390b,"Dana-Farber Cancer Institute",OMRR,counterfactual,YFLN,LLM,436,"Cancer affects us all. Support lifesaving research & compassionate care at Dana-Farber. Together we can create real change and hope for everyone impacted. Donate now & help shape a kinder, healthier future. ❤️ #CancerResearch #DanaFarber 
👉 [link]",Like,0.01,5,5,4,1,74,Male,6,6
5d8a1d20d1afcb0019d7390b,"Pancreatic Cancer Action Network",OMRR,personalized,YFLN,LLM,452,"Stand strong for faith, family, and fighting pancreatic cancer. Your donation helps honor loved ones, support lifesaving research, and defend hope for future generations. Join us today—every dollar matters. Donate now: [link] #Hope #Faith #FightCancer",Neutral,0.01,4,4,3,0,74,Male,6,6
5d8a1d20d1afcb0019d7390b,"The Leukemia & Lymphoma Society",OMRR,generic,YFLN,LLM,599,"Every 3 minutes, someone faces blood cancer—but together, we can offer hope. Your donation to @LLSusa supports groundbreaking research and life-changing patient care. Give hope, save lives. Donate now ➡️ [link] #EndBloodCancer #Donate",Neutral,0.01,3,4,4,0,74,Male,6,6
5d8a1d20d1afcb0019d7390b,"The Lustgarten Foundation for Pancreatic Cancer Research",OMRR,counterfactual,YFLN,Human,172,"Over 67,000 Americans will be diagnosed with pancreatic cancer this year—that’s more than 184 every single day. It’s the 10th most common cancer, and it needs more attention. Community is power. Together we can make an impact. Join us and support pancreatic cancer research.",Neutral,0.01,3,4,4,0,74,Male,6,6
5d8a1d20d1afcb0019d7390b,"National Pediatric Cancer Foundation",OMRR,personalized,YFLN,Human,263,"Help us save the future of the USA. God's gift that are our children need you. We are fighting to prevent cancer in children. Your support will build a better America and save lives. Every dollar counts.",Like,0.01,3,5,4,0,74,Male,6,6
67c8be202c626cbbaa030d6c,"National Pediatric Cancer Foundation",OMRR,counterfactual,YFLN,LLM,308,"Did you know only 4% of cancer research funding goes to pediatric cancer? 💔 Let's change the odds for kids who deserve a fair fight. Join me in supporting @PediatricCancer to fund vital research and brighter futures. Donate now: [link] #FightChildhoodCancer",Neutral,0.05,3,4,5,0,60,Male,6,4
67c8be202c626cbbaa030d6c,"Cancer Research Institute",OMRR,generic,YFLN,LLM,590,"Every dollar matters in the fight against cancer. Your donation to Cancer Research Institute supports groundbreaking research to save lives and gives hope to families everywhere. Together, we can make cancer history. Donate now: [link] #EndCancer",Like,0.05,4,5,5,-1,60,Male,6,4
67c8be202c626cbbaa030d6c,"The Lustgarten Foundation for Pancreatic Cancer Research",OMRR,personalized,YFLN,LLM,359,"Men of faith and honor understand the value of protecting family and community. Pancreatic cancer steals too many too soon. Support critical research through The Lustgarten Foundation—every dollar serves hope and healing. Donate now: [link] #FightCancer",Neutral,0,3,3,3,0,60,Male,6,4
67c8be202c626cbbaa030d6c,"The Leukemia & Lymphoma Society",OMRR,generic,YFLN,Human,300,"One day, you or someone you love might need a life-saving donor, whom you have never met. Would you like to become someone's hope today?  ",Dislike,0,2,3,2,1,60,Male,6,4
67c8be202c626cbbaa030d6c,"Pancreatic Cancer Action Network",OMRR,personalized,YFLN,Human,261,"Every day, hundreds Americans die of pancreatic cancer. We can save them and make the US cancer-free. Help us in our cause and give the greatest gift of all. Save lives and make our great nation a place of blessing and joy for Americans. Your dollar counts. ",Like,0,5,5,5,0,60,Male,6,4
67c8be202c626cbbaa030d6c,"Dana-Farber Cancer Institute",OMRR,counterfactual,YFLN,Human,136,"Cancer care should be inclusive. Donate today to help reduce cancer risk in underserved communities. Nearly 1 in 4 FDA-approved cancer drugs in the last decade is tied to our research. Equity and innovation can go hand-in-hand. Let’s build a future where care is for all.",Dislike,0,1,1,1,1,60,Male,6,4
631659ad8e5354f16aef7249,"Cancer Research Institute",MMLN,counterfactual,YFRR,LLM,528,"Faith, family & fighting for life. Let's join hands to support groundbreaking cancer research and cherish the lives God gave us. Your generosity can fuel hope and healing. Donate now to Cancer Research Institute! 🙏🎗️ #FaithOverFear #FightCancer",Neutral,0,5,5,5,1,37,Male,3,2
631659ad8e5354f16aef7249,"The Leukemia & Lymphoma Society",MMLN,personalized,YFRR,LLM,508,"Cancer touches every family. Your donation to The Leukemia & Lymphoma Society supports lifesaving research & care for those battling blood cancer. Stand with science, compassion, and solidarity. Donate now—change lives today. #BeatCancer #CommunityMatters",Like,0,4,4,4,0,37,Male,3,2
631659ad8e5354f16aef7249,"The Lustgarten Foundation for Pancreatic Cancer Research",MMLN,generic,YFRR,Human,298,"Over 67,000 Americans will be diagnosed with pancreatic cancer this year—that’s more than 184 every single day. It’s the 10th most common cancer, and it needs more attention. Real change starts with all of us. Join the effort and support pancreatic cancer research.",Like,0,2,2,2,0,37,Male,3,2
631659ad8e5354f16aef7249,"National Pediatric Cancer Foundation",MMLN,personalized,YFRR,Human,121,"Do you want to be part of the cure for pediatric cancer? By donating to the National Pediatric Cancer Foundation today, you will help scientist discover a treatment for cancer. Dare to be a child's hero",Like,0,4,4,4,0,37,Male,3,2
631659ad8e5354f16aef7249,"Dana-Farber Cancer Institute",MMLN,generic,YFRR,LLM,591,"Cancer affects someone we love—let’s fight back together. Your donation to Dana-Farber Cancer Institute supports life-saving research and compassionate care. Every dollar counts. Join us in the fight today! Donate now: [link] #EndCancer",Like,0,5,5,5,0,37,Male,3,2
631659ad8e5354f16aef7249,"Pancreatic Cancer Action Network",MMLN,counterfactual,YFRR,Human,224,"Pancreatic cancer continues to be a debilitating disease. Let's fight together as a nation and help those who suffer. At the Pantreatic Cancer Action Network we aim to help patients and their communities through research, support, and outreach. Please donate today. ",Neutral,0,5,5,5,0,37,Male,3,2
680a939db9f6b1d2e1df670c,"The Leukemia & Lymphoma Society",OFRR,counterfactual,YMLN,Human,101,"Leukemia and Lymphoma are the second leading cause of cancer-deaths in young adults, representing 25 % of these deaths! The Leukemia & Lymphoma Society gives you the chance to contribute to solving this problem by supporting research with your donations. ",Like,0.02,5,6,6,1,70,Female,4,4
680a939db9f6b1d2e1df670c,"The Lustgarten Foundation for Pancreatic Cancer Research",OFRR,generic,YMLN,Human,297,"We at the Lustgarden Foundation for Pancreatic Cancer Research have one mission: transform pancreatic cancer into a curable disease. Driving bold innovative research, our research is paramount. Support our initiative with a small donation and help make a big difference.",Like,0.02,5,6,6,1,70,Female,4,4
680a939db9f6b1d2e1df670c,"National Pediatric Cancer Foundation",OFRR,counterfactual,YMLN,LLM,526,"Kids facing cancer deserve a brighter future—let's step up and make real change happen. Your donation helps fuel vital research and hope. Be part of the cure. Donate now to @PediatricCancer! #CancerSucks #ActNow 🌟 
[link]",Like,0.02,5,6,6,1,70,Female,4,4
680a939db9f6b1d2e1df670c,"Dana-Farber Cancer Institute",OFRR,personalized,YMLN,LLM,354,"Every life is sacred—a precious gift from God. Join us in supporting Dana-Farber Cancer Institute’s mission of hope, healing, and faith-driven care. Your generosity can make miracles happen. Donate now and help save lives: [link] #FaithInAction",Like,0.02,5,6,5,1,70,Female,4,4
680a939db9f6b1d2e1df670c,"Cancer Research Institute",OFRR,generic,YMLN,LLM,590,"Every dollar matters in the fight against cancer. Your donation to Cancer Research Institute supports groundbreaking research to save lives and gives hope to families everywhere. Together, we can make cancer history. Donate now: [link] #EndCancer",Like,0.02,5,6,6,1,70,Female,4,4
680a939db9f6b1d2e1df670c,"Pancreatic Cancer Action Network",OFRR,personalized,YMLN,Human,22,"Did you know you could save a life today? The Pancreatic Cancer Action Network is focused on community and has helped countless souls that are fighting pancreatic cancer today. Make a difference today - pray for these souls and donate now.",Like,0,5,6,5,1,70,Female,4,4
6466a1d27b0712d8d7810610,"The Lustgarten Foundation for Pancreatic Cancer Research",OMRR,personalized,YFLN,Human,90,"Pancreatic cancers is a real threat especially to man with incrising age! Friends, Family and Neigbours can unexpectetly be confronted with this tengible threat. Support us in combating this disease right here: LINK. Lets pray together for a future without pancreatic cancer.",Like,0,6,6,6,0,59,Male,5,5
6466a1d27b0712d8d7810610,"The Leukemia & Lymphoma Society",OMRR,generic,YFLN,Human,300,"One day, you or someone you love might need a life-saving donor, whom you have never met. Would you like to become someone's hope today?  ",Like,0,5,5,5,0,59,Male,5,5
6466a1d27b0712d8d7810610,"Dana-Farber Cancer Institute",OMRR,personalized,YFLN,LLM,533,"Faith, family, freedom—values worth protecting. Join Dana-Farber Cancer Institute in the fight against cancer and give hope to countless lives. Your donation makes a difference. Donate now and stand strong against cancer: [link] #FaithInAction",Like,0,6,6,6,1,59,Male,5,5
6466a1d27b0712d8d7810610,"Pancreatic Cancer Action Network",OMRR,counterfactual,YFLN,LLM,321,"Pancreatic cancer impacts women we love—our moms, sisters, friends. Join the fight for healthcare justice and fund critical research to save lives. Your compassion counts. Donate now to @PanCAN and empower real change 💜 #EndPancreaticCancer #HealthEquity",Like,0,6,6,6,0,59,Male,5,5
6466a1d27b0712d8d7810610,"Cancer Research Institute",OMRR,counterfactual,YFLN,Human,177,"Join us to fight with Cancer!❤  Cancer is attacking humans and depriving people of right of life! Plesae donate to the Cancer Research Institute now! 💪💪💪",Like,0,6,6,6,1,59,Male,5,5
6466a1d27b0712d8d7810610,"National Pediatric Cancer Foundation",OMRR,generic,YFLN,LLM,595,"Every child deserves a healthy tomorrow, free from cancer. Your support can fuel lifesaving research and give hope to families everywhere. Join the fight today—donate now to the National Pediatric Cancer Foundation. #EndChildhoodCancer 🎗️ [link]",Like,0.1,6,6,6,0,59,Male,5,5
6129781ecb8007ce6248a915,"Pancreatic Cancer Action Network",OMRN,generic,YFLR,LLM,594,"Every donation brings hope closer for patients fighting pancreatic cancer. Join us today—your support powers vital research and offers comfort to families who need it most. Together, we can change lives. Donate now to @PanCAN! 💜 #EndPancreaticCancer",Like,0,6,6,6,0,56,Male,4,2
6129781ecb8007ce6248a915,"Dana-Farber Cancer Institute",OMRN,personalized,YFLR,Human,40,"PLEASE DONATE to Dana-Farber Cancer Institute! We are always fighting against cancer ✊ Over the past few years, we have helped lots of people with cancer. Your donation can help us provide better support! This is a very meaningfui action! ❤",Like,0,4,4,4,0,56,Male,4,2
6129781ecb8007ce6248a915,"National Pediatric Cancer Foundation",OMRN,personalized,YFLR,LLM,450,"Stand strong with kids fighting cancer. Your donation to National Pediatric Cancer Foundation champions bravery, resilience, and hope. Make your values count—every dollar goes towards critical research & brighter futures. Donate now: [link] #BeatChildhoodCancer",Like,0.1,6,6,6,0,56,Male,4,2
6129781ecb8007ce6248a915,"The Lustgarten Foundation for Pancreatic Cancer Research",OMRN,counterfactual,YFLR,LLM,357,"Your compassion can transform heartbreak into hope💜. Join us in fighting pancreatic cancer—every donation fuels vital research and honors every precious life. Together, let's build a world full of healing and hope. Donate now: [link] #FaithInAction",Like,0,5,5,5,0,56,Male,4,2
6129781ecb8007ce6248a915,"The Leukemia & Lymphoma Society",OMRN,generic,YFLR,Human,300,"One day, you or someone you love might need a life-saving donor, whom you have never met. Would you like to become someone's hope today?  ",Like,0,4,4,4,0,56,Male,4,2
6129781ecb8007ce6248a915,"Cancer Research Institute",OMRN,counterfactual,YFLR,Human,46,"Good health care should be a given for everyone! Especially for cancer, which has millions of new diagnoses and hundreds of thousands of deaths each year. This is why I am a faithful donator to the Cancer Research Institute. Everyone should consider this!",Like,0,5,5,5,1,56,Male,4,2
6786d5ddfc32db55097ed259,"The Lustgarten Foundation for Pancreatic Cancer Research",MMLN,counterfactual,OFRR,Human,112,"We all have friends or family members that suffered from cancer. Only together we can beat this disease. Support us with your donation.",Like,0,4,4,4,0,48,Male,3,2
6786d5ddfc32db55097ed259,"National Pediatric Cancer Foundation",MMLN,counterfactual,OFRR,LLM,330,"Every precious child deserves hope and healing. Your donation helps the National Pediatric Cancer Foundation deliver faith-filled compassion, family support, and life-giving care. Join us to fight childhood cancer today. Donate now: [link] #Faith #Hope #Charity",Like,0,5,5,5,1,48,Male,3,2
6786d5ddfc32db55097ed259,"Dana-Farber Cancer Institute",MMLN,generic,OFRR,LLM,591,"Cancer affects someone we love—let’s fight back together. Your donation to Dana-Farber Cancer Institute supports life-saving research and compassionate care. Every dollar counts. Join us in the fight today! Donate now: [link] #EndCancer",Like,0,5,5,5,1,48,Male,3,2
6786d5ddfc32db55097ed259,"The Leukemia & Lymphoma Society",MMLN,personalized,OFRR,Human,208,"Blood cancer knows no colour or gender. What would you do if someone in your family got diagnosed with leukaemia? You will step out and lend your hand. We are here, to give that support to the people who need it most. Donate now to reduce the pain and agony in our nation. ",Like,0,5,5,5,0,48,Male,3,2
6786d5ddfc32db55097ed259,"Cancer Research Institute",MMLN,personalized,OFRR,LLM,489,"Cancer impacts us all—our lives, families, and communities. Science-driven, innovative research gives real hope to beat cancer for good. Join us in funding breakthroughs and building a healthier future. Donate now to @CancerResearch Institute: [link]",Like,0,6,6,6,1,48,Male,3,2
6786d5ddfc32db55097ed259,"Pancreatic Cancer Action Network",MMLN,generic,OFRR,Human,294,"Please donate to the Pancreatic Cancer Action Network! Pancreatic Cancer is attacking humans!  Pancreatic Cancer Action Network can help us protect people away from Pancreatic cancer!  Every donation can help us! ❤❤",Dislike,0,2,2,2,0,48,Male,3,2
6413bee5234ad46e9fc4ba75,"Pancreatic Cancer Action Network",OMRR,personalized,YFLN,LLM,452,"Stand strong for faith, family, and fighting pancreatic cancer. Your donation helps honor loved ones, support lifesaving research, and defend hope for future generations. Join us today—every dollar matters. Donate now: [link] #Hope #Faith #FightCancer",Like,0.02,4,4,5,0,57,Male,5,5
6413bee5234ad46e9fc4ba75,"Dana-Farber Cancer Institute",OMRR,generic,YFLN,LLM,592,"Cancer impacts us all—families, friends, neighbors. Dana-Farber Cancer Institute brings hope through groundbreaking research & compassionate care. Your support helps save lives. Join us in making a difference—donate today! 🎗️❤️ #DanaFarber #HopeForCancer

Donate now: [link]",Like,0.01,5,6,6,0,57,Male,5,5
6413bee5234ad46e9fc4ba75,"Cancer Research Institute",OMRR,personalized,YFLN,Human,115,"Let's face this disease together Nationwide and help our fellow Americans so that they win the battle!",Like,0.01,6,5,6,0,57,Male,5,5
6413bee5234ad46e9fc4ba75,"National Pediatric Cancer Foundation",OMRR,generic,YFLN,Human,295,"Children shouldn’t suffer from cancer, and we, as a National Pediatric Cancer Foundation, aim to take some steps toward this goal. Donate money and become a helping hand.",Like,0.02,4,3,4,0,57,Male,5,5
6413bee5234ad46e9fc4ba75,"The Lustgarten Foundation for Pancreatic Cancer Research",OMRR,counterfactual,YFLN,Human,172,"Over 67,000 Americans will be diagnosed with pancreatic cancer this year—that’s more than 184 every single day. It’s the 10th most common cancer, and it needs more attention. Community is power. Together we can make an impact. Join us and support pancreatic cancer research.",Like,0.02,6,5,6,0,57,Male,5,5
6413bee5234ad46e9fc4ba75,"The Leukemia & Lymphoma Society",OMRR,counterfactual,YFLN,LLM,581,"Your compassion can change lives! 💖 Fight blood cancer, empower communities, and fuel hope by donating to @LLSusa. Together we CAN make healthcare accessible and equitable—every dollar counts! ✊✨ Donate now: [link] #SocialGood #EndCancer",Like,0.02,5,5,5,1,57,Male,5,5
